Country,State,City,StationName,PM25,AQI,MainPollutant,PM10,SO2,CO,NO2,Ozone
USA,Pennsylvania,Millvale,Manchester,8.78,36,PM2.5,18.82,,,,
USA,Pennsylvania,Millvale,Manchester,5.02,21,PM2.5,13,,,,
USA,Pennsylvania,Millvale,Manchester,7.14,30,PM2.5,17.79,,,,
USA,Pennsylvania,Millvale,Manchester,5.37,22,PM2.5,12.35,,,,
USA,Pennsylvania,Millvale,Manchester,4.81,20,PM2.5,9.64,,,,
USA,Pennsylvania,Millvale,Manchester,4.88,20,PM2.5,,,,,
USA,Pennsylvania,Millvale,Manchester,7.56,31,PM2.5,,,,,
USA,Pennsylvania,Millvale,Manchester,10.05,42,PM2.5,,,,,
USA,Pennsylvania,Millvale,Manchester,8.26,34,PM2.5,,,,,
USA,Pennsylvania,Millvale,Manchester,6.42,27,PM2.5,,,,,
USA,Pennsylvania,Millvale,Manchester,9.25,38,PM2.5,,,,,
USA,Pennsylvania,Millvale,Manchester,8.25,34,PM2.5,,,,,
USA,Pennsylvania,Glassport,Glassport High Street,3.83,16,PM2.5,0.5,,,,
USA,Pennsylvania,Glassport,Glassport High Street,10.14,42,PM2.5,16,,,,
USA,Pennsylvania,Glassport,Glassport High Street,10.1,42,PM2.5,14.83,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.25,26,PM2.5,,,,15.61,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),12.9,53,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5,21,PM2.5,,,,18.1,
USA,Pennsylvania,Glassport,Glassport High Street,7.59,31,PM2.5,12.38,,,,
USA,Pennsylvania,Glassport,Glassport High Street,6.42,27,PM2.5,9.5,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.7,32,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.85,37,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),12.47,52,PM2.5,,,,,
USA,Pennsylvania,Glassport,Glassport High Street,7.38,30,PM2.5,10.71,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),13.41,54,PM2.5,,,,,
USA,Pennsylvania,Glassport,Glassport High Street,4.69,19,PM2.5,6.46,,,,
USA,Pennsylvania,Glassport,Glassport High Street,9.43,39,PM2.5,14.7,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.75,36,PM2.5,,,,16.98,
USA,Pennsylvania,Millvale,Manchester,9.44,39,PM2.5,24.23,,,,
USA,Pennsylvania,Millvale,Manchester,15.45,58,PM2.5,28.06,,,,
USA,Pennsylvania,Millvale,Manchester,8,33,PM2.5,19.73,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.21,46,PM2.5,,,,11,
USA,Pennsylvania,Glassport,Glassport High Street,6.04,25,PM2.5,7.17,,,,
USA,Pennsylvania,Glassport,Glassport High Street,19.38,66,PM2.5,29.79,,,,
USA,Pennsylvania,Glassport,Glassport High Street,5.86,24,PM2.5,6.29,,,,
USA,Pennsylvania,Millvale,Manchester,6.43,27,PM2.5,10.65,,,,
USA,Pennsylvania,Millvale,Manchester,5.83,24,PM2.5,15.21,,,,
USA,Pennsylvania,Millvale,Manchester,10.69,44,PM2.5,12.04,,,,
USA,Pennsylvania,Millvale,Manchester,8.09,33,PM2.5,10.63,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.59,40,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.67,28,PM2.5,,,,,
USA,Pennsylvania,Glassport,Glassport High Street,6.1,25,PM2.5,8.35,,,,
USA,Pennsylvania,Glassport,Glassport High Street,5.81,24,PM2.5,7.67,,,,
USA,Pennsylvania,Glassport,Glassport High Street,10.2,42,PM2.5,15.14,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),13.21,53,PM2.5,,,,9.84,
USA,Pennsylvania,Millvale,Manchester,8.72,36,PM2.5,,,,,
USA,Pennsylvania,Millvale,Manchester,9.25,38,PM2.5,,,,,
USA,Pennsylvania,Millvale,Manchester,5.85,24,PM2.5,,,,,
USA,Pennsylvania,Glassport,Glassport High Street,5.75,24,PM2.5,7.58,,,,
USA,Pennsylvania,Millvale,Manchester,8.72,36,PM2.5,13.33,,,,
USA,Pennsylvania,Millvale,Manchester,5.62,23,PM2.5,13.45,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.81,32,PM2.5,,,,,
USA,Pennsylvania,Millvale,Manchester,9.14,38,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.21,26,PM2.5,,,,12.18,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.5,31,PM2.5,,,,19.3,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.29,38,PM2.5,,,,,
USA,Pennsylvania,Millvale,Manchester,4.6,19,PM2.5,,,,,
USA,Pennsylvania,Millvale,Manchester,12.53,52,PM2.5,16.38,,,,
USA,Pennsylvania,Pittsburgh,,12.26,51,PM2.5,,,,,61.87
USA,Pennsylvania,Pittsburgh,,9.48,39,PM2.5,,,,,72.3
USA,Pennsylvania,Pittsburgh,,7.81,32,PM2.5,,,,,54.76
USA,Pennsylvania,Pittsburgh,,14.71,56,PM2.5,,,,,45.71
USA,Pennsylvania,Pittsburgh,,11.9,49,PM2.5,,,,,40.5
USA,Pennsylvania,Pittsburgh,,9.46,39,PM2.5,,,,,29.08
USA,Pennsylvania,Pittsburgh,,13.42,54,PM2.5,19.38,,,,79.26
USA,Pennsylvania,Pittsburgh,,17.75,63,PM2.5,25.25,,,,42.71
USA,Pennsylvania,Pittsburgh,,20.17,68,PM2.5,29,,,,62.92
USA,Pennsylvania,Pittsburgh,,7.58,31,PM2.5,10.88,,,,70.63
USA,Pennsylvania,Pittsburgh,,4.54,31,Ozone,6.46,,,,77.17
USA,Pennsylvania,Pittsburgh,,6.54,27,PM2.5,9.33,,,,61.71
USA,Pennsylvania,Pittsburgh,,9.08,38,PM2.5,13,,,,65
USA,Pennsylvania,Pittsburgh,,7.29,30,PM2.5,10.42,,,,72.17
USA,Pennsylvania,Pittsburgh,,10.42,43,PM2.5,14.88,,,,38.21
USA,Pennsylvania,Pittsburgh,,12.54,52,PM2.5,17.92,,,,53.63
USA,Pennsylvania,Pittsburgh,,12.75,52,PM2.5,,,,,26.5
USA,Pennsylvania,Pittsburgh,,7.13,29,PM2.5,,,,,33.79
USA,Pennsylvania,Pittsburgh,,6.13,25,PM2.5,,,,,58.17
USA,Pennsylvania,Pittsburgh,,6.71,28,PM2.5,,,,,33.17
USA,Pennsylvania,Pittsburgh,,15.42,58,PM2.5,,,,,65.33
USA,Pennsylvania,Pittsburgh,,14.08,55,PM2.5,,,,,68.5
USA,Pennsylvania,Pittsburgh,,11.67,48,PM2.5,,,,,38.79
USA,Pennsylvania,Pittsburgh,,12.54,52,PM2.5,,,,,57.25
USA,Pennsylvania,Pittsburgh,,17.59,62,PM2.5,,,,,56.55
USA,Pennsylvania,Pittsburgh,,12.04,50,PM2.5,,,,,27.42
USA,Pennsylvania,Pittsburgh,,5.67,25,Ozone,8.13,,,,62.92
USA,Pennsylvania,Pittsburgh,,9.92,41,PM2.5,14.17,,,,73.21
USA,Pennsylvania,Pittsburgh,,8.67,36,PM2.5,,,,,40.08
USA,Pennsylvania,Pittsburgh,,4.13,32,Ozone,,,,,79.63
USA,Pennsylvania,Pittsburgh,,23.17,74,PM2.5,,,,,60.25
USA,Pennsylvania,Pittsburgh,,4.83,20,PM2.5,,,,,47.75
USA,Pennsylvania,Pittsburgh,,9.96,41,PM2.5,,,,,43.33
USA,Pennsylvania,Pittsburgh,,31,91,PM2.5,,,,,35
USA,Pennsylvania,Pittsburgh,,6.21,31,Ozone,8.96,,,,77
USA,Pennsylvania,Pittsburgh,,6.25,26,PM2.5,8.92,,,,48.71
USA,Pennsylvania,Pittsburgh,,15.21,58,PM2.5,,,,,36.29
USA,Pennsylvania,Pittsburgh,,14.83,57,PM2.5,,,,,40.38
USA,Pennsylvania,Pittsburgh,,20.5,69,PM2.5,,,,,71.67
USA,Pennsylvania,Pittsburgh,,7.17,30,PM2.5,,,,,21.63
USA,Pennsylvania,Pittsburgh,,9.67,40,PM2.5,,,,,33.79
USA,Pennsylvania,Millvale,Manchester,11.29,47,PM2.5,16.66,,,,
USA,Pennsylvania,Pittsburgh,,7.33,30,PM2.5,,,,,71.08
USA,Pennsylvania,Pittsburgh,,17.29,62,PM2.5,,,,,23.46
USA,Pennsylvania,Pittsburgh,,7.38,30,PM2.5,,,,,66.46
USA,Pennsylvania,Pittsburgh,,11.46,47,PM2.5,,,,,61.21
USA,Pennsylvania,Pittsburgh,,3.71,24,Ozone,,,,,59.67
USA,Pennsylvania,Pittsburgh,,11.56,48,PM2.5,,,,,65.58
USA,Pennsylvania,Pittsburgh,,13.52,54,PM2.5,,,,,68.48
USA,Pennsylvania,Millvale,Manchester,9.53,39,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,,38.35,108,PM2.5,,,,,54
USA,Pennsylvania,Pittsburgh,,12.67,52,PM2.5,18.08,,,,59.46
USA,Pennsylvania,Pittsburgh,,14.75,57,PM2.5,21.13,,,,62.42
USA,Pennsylvania,Pittsburgh,,8.13,34,PM2.5,,,,,51.88
USA,Pennsylvania,Pittsburgh,,8.21,34,PM2.5,,,,,52.75
USA,Pennsylvania,Pittsburgh,,14.71,56,PM2.5,21.04,,,,60.63
USA,Pennsylvania,Pittsburgh,,10.96,45,PM2.5,,,,,44.08
USA,Pennsylvania,Pittsburgh,,4.5,23,Ozone,,,,,56.25
USA,Pennsylvania,Pittsburgh,,11.13,46,PM2.5,,,,,63
USA,Pennsylvania,Pittsburgh,,1.92,17,Ozone,2.75,,,,42.54
USA,Pennsylvania,Pittsburgh,,5.75,24,PM2.5,,,,,32.63
USA,Pennsylvania,Pittsburgh,,7.25,30,PM2.5,,,,,59.54
USA,Pennsylvania,Pittsburgh,,9.17,38,PM2.5,,,,,57.39
USA,Pennsylvania,Pittsburgh,,10.71,44,PM2.5,,,,,69.63
USA,Pennsylvania,Pittsburgh,,7.25,31,Ozone,,,,,77
USA,Pennsylvania,Pittsburgh,,9.75,40,PM2.5,13.92,,,,63.88
USA,Pennsylvania,Pittsburgh,,4.75,22,Ozone,,,,,54.33
USA,Pennsylvania,Pittsburgh,,14.25,56,PM2.5,,,,,57.08
USA,Pennsylvania,Millvale,Manchester,16.6,60,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,,5.61,23,PM2.5,7.65,,,,44.22
USA,Pennsylvania,Pittsburgh,,3.58,28,Ozone,5.04,,,,70.5
USA,Pennsylvania,Pittsburgh,,22.08,72,PM2.5,,,,,45.21
USA,Pennsylvania,Pittsburgh,,6.29,29,Ozone,,,,,71.54
USA,Pennsylvania,Millvale,Manchester,12.99,53,PM2.5,25.15,,,,
USA,Pennsylvania,Pittsburgh,,6.58,27,PM2.5,,,,,57.17
USA,Pennsylvania,Pittsburgh,,4.71,19,PM2.5,,,,,38.88
USA,Pennsylvania,Pittsburgh,,11.83,49,PM2.5,,,,,37.83
USA,Pennsylvania,Pittsburgh,,17.17,62,PM2.5,,,,,11
USA,Pennsylvania,Pittsburgh,,6.8,28,PM2.5,,,,,25.94
USA,Pennsylvania,Pittsburgh,,6.8,28,PM2.5,,,,,49.58
USA,Pennsylvania,Pittsburgh,,7.24,30,PM2.5,,,,,55.67
USA,Pennsylvania,Pittsburgh,,7.51,31,PM2.5,,,,,30.1
USA,Pennsylvania,Pittsburgh,,5.42,22,PM2.5,,,,,48.94
USA,Pennsylvania,Pittsburgh,,12.97,53,PM2.5,,,,,40.94
USA,Pennsylvania,Pittsburgh,,10.81,45,PM2.5,,,,,63.52
USA,Pennsylvania,Pittsburgh,,10.4,43,PM2.5,,,,,43.31
USA,Pennsylvania,Pittsburgh,,12.64,52,PM2.5,,,,,45.06
USA,Pennsylvania,Pittsburgh,,15.54,58,PM2.5,,,,,21.41
USA,Pennsylvania,Pittsburgh,,4.27,18,PM2.5,,,,,21.92
USA,Pennsylvania,Pittsburgh,,16.25,60,PM2.5,,,,,21.75
USA,Pennsylvania,Pittsburgh,,6.95,29,PM2.5,,,,,26.71
USA,Pennsylvania,Pittsburgh,,28.34,85,PM2.5,,,,,3.97
USA,Pennsylvania,Pittsburgh,,21.29,70,PM2.5,,,,,9.05
USA,Pennsylvania,Pittsburgh,,8.27,34,PM2.5,,,,,51.5
USA,Pennsylvania,Pittsburgh,,12.88,53,PM2.5,,,,,15.42
USA,Pennsylvania,Pittsburgh,,21.2,70,PM2.5,,,,,16.67
USA,Pennsylvania,Pittsburgh,,5.69,24,PM2.5,,,,,39.92
USA,Pennsylvania,Pittsburgh,,10.75,44,PM2.5,,,,,34.75
USA,Pennsylvania,Pittsburgh,,11.75,49,PM2.5,,,,,26.88
USA,Pennsylvania,Pittsburgh,,3.94,16,PM2.5,,,,,4
USA,Pennsylvania,Pittsburgh,,6.99,29,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,,10.59,44,PM2.5,,,,,4
USA,Pennsylvania,Pittsburgh,,7.97,33,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,,8.61,36,PM2.5,,,,,3
USA,Pennsylvania,Pittsburgh,,9.97,41,PM2.5,,,,,3
USA,Pennsylvania,Pittsburgh,,16.14,59,PM2.5,,,,,39.5
USA,Pennsylvania,Pittsburgh,,14.06,55,PM2.5,,,,,27
USA,Pennsylvania,Pittsburgh,,13.54,54,PM2.5,,,,,22.3
USA,Pennsylvania,Pittsburgh,,18.49,64,PM2.5,,,,,46.64
USA,Pennsylvania,Pittsburgh,,7.62,31,PM2.5,,,,,72.08
USA,Pennsylvania,Pittsburgh,,9.27,38,PM2.5,,,,,53.68
USA,Pennsylvania,Pittsburgh,,3.22,25,Ozone,,,,,63.17
USA,Pennsylvania,Pittsburgh,,18.65,65,PM2.5,,,,,65.08
USA,Pennsylvania,Pittsburgh,,15.18,57,PM2.5,,,,,55.68
USA,Pennsylvania,Pittsburgh,,24.82,78,PM2.5,,,,,2.45
USA,Pennsylvania,Pittsburgh,,10.24,42,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,,8.34,34,PM2.5,,,,,3
USA,Pennsylvania,Pittsburgh,,10.98,45,PM2.5,,,,,58.54
USA,Pennsylvania,Pittsburgh,,30.18,89,PM2.5,,,,,69.67
USA,Pennsylvania,Pittsburgh,,12.65,52,PM2.5,,,,,20
USA,Pennsylvania,Pittsburgh,,9.09,38,PM2.5,,,,,40.08
USA,Pennsylvania,Pittsburgh,,13.82,55,PM2.5,,,,,43.67
USA,Pennsylvania,Pittsburgh,,6.25,26,PM2.5,,,,,59.42
USA,Pennsylvania,Pittsburgh,,7.23,30,PM2.5,,,,,38.85
USA,Pennsylvania,Pittsburgh,,19.01,65,PM2.5,,,,,73.83
USA,Pennsylvania,Pittsburgh,,3.9,16,PM2.5,,,,,28.71
USA,Pennsylvania,Pittsburgh,,18.04,63,PM2.5,,,,,21.66
USA,Pennsylvania,Pittsburgh,,15.9,59,PM2.5,,,,,30.27
USA,Pennsylvania,Pittsburgh,,6.91,29,PM2.5,,,,,51.63
USA,Pennsylvania,Pittsburgh,,6.82,28,PM2.5,,,,,42.67
USA,Pennsylvania,Pittsburgh,,6.01,25,PM2.5,,,,,20.71
USA,Pennsylvania,Pittsburgh,,4.32,18,PM2.5,,,,,38.46
USA,Pennsylvania,Pittsburgh,,6.3,26,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,,12.02,50,PM2.5,,,,,30.33
USA,Pennsylvania,Pittsburgh,,15.84,59,PM2.5,,,,,72.75
USA,Pennsylvania,Pittsburgh,,8.46,35,PM2.5,,,,,28.17
USA,Pennsylvania,Pittsburgh,,17.21,62,PM2.5,,,,,35.25
USA,Pennsylvania,Pittsburgh,,8.61,36,PM2.5,,,,,21.54
USA,Pennsylvania,Pittsburgh,,7.46,31,PM2.5,,,,,26.83
USA,Pennsylvania,Pittsburgh,,3.06,28,Ozone,,,,,68.88
USA,Pennsylvania,Pittsburgh,,7.31,30,PM2.5,,,,,40.5
USA,Pennsylvania,Pittsburgh,,7.47,31,PM2.5,,,,,2.5
USA,Pennsylvania,Pittsburgh,,15,57,PM2.5,,,,,13
USA,Pennsylvania,Pittsburgh,,11.48,47,PM2.5,,,,,10.38
USA,Pennsylvania,Pittsburgh,,7.92,33,PM2.5,,,,,25.38
USA,Pennsylvania,Pittsburgh,,6.52,27,PM2.5,,,,,3
USA,Pennsylvania,Pittsburgh,,4.67,25,Ozone,,,,,63.5
USA,Pennsylvania,Pittsburgh,,18.5,64,PM2.5,,,,,49.68
USA,Pennsylvania,Pittsburgh,,10.1,42,PM2.5,,,,,36.9
USA,Pennsylvania,Pittsburgh,,10.33,43,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,,23.68,75,PM2.5,,,,,56.33
USA,Pennsylvania,Pittsburgh,,6.12,25,PM2.5,,,,,16.65
USA,Pennsylvania,Pittsburgh,,8.95,37,PM2.5,,,,,29.98
USA,Pennsylvania,Pittsburgh,,13.22,53,PM2.5,,,,,21
USA,Pennsylvania,Pittsburgh,,7.94,33,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,,12.02,50,PM2.5,,,,,61.92
USA,Pennsylvania,Pittsburgh,,4.54,19,PM2.5,,,,,33.38
USA,Pennsylvania,Pittsburgh,,5.21,22,PM2.5,,,,,45.21
USA,Pennsylvania,Pittsburgh,,14.81,57,PM2.5,,,,,50.15
USA,Pennsylvania,Pittsburgh,,16.05,59,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,,11.06,46,PM2.5,,2.38,,,61
USA,Pennsylvania,Pittsburgh,,7.33,30,PM2.5,,2.56,,4.13,62
USA,Pennsylvania,Pittsburgh,,15.3,58,PM2.5,,0.77,,12.51,51.92
USA,Pennsylvania,Pittsburgh,,2.56,22,Ozone,,0.41,,9.66,55.52
USA,Pennsylvania,Pittsburgh,,12.53,52,PM2.5,,2.82,260.2,,51.25
USA,Pennsylvania,Pittsburgh,,8.5,35,PM2.5,,0.69,,,39.81
USA,Pennsylvania,Pittsburgh,,3.82,16,PM2.5,,1.13,,10.32,
USA,Pennsylvania,Pittsburgh,,9.56,40,PM2.5,,1.17,,12.58,4
USA,Pennsylvania,Pittsburgh,,7.61,31,PM2.5,,1.75,,12.74,
USA,Pennsylvania,Pittsburgh,,8.72,36,PM2.5,,0.68,,16.86,36.92
USA,Pennsylvania,Pittsburgh,,5.03,21,PM2.5,,2.05,,15.28,
USA,Pennsylvania,Pittsburgh,,1.41,6,PM2.5,,0.49,,7.05,
USA,Pennsylvania,Pittsburgh,,5.21,22,PM2.5,,1.58,,13.03,
USA,Pennsylvania,Pittsburgh,,5.37,22,PM2.5,,1.41,,7.41,25.27
USA,Pennsylvania,Pittsburgh,,9.59,40,PM2.5,,0.42,,27.53,36.32
USA,Pennsylvania,Pittsburgh,,4.18,17,PM2.5,,0.18,,12.64,36.63
USA,Pennsylvania,Pittsburgh,,14.63,56,PM2.5,,1.57,,10.87,
USA,Pennsylvania,Pittsburgh,,3.02,23,Ozone,,0.56,,19.61,58.38
USA,Pennsylvania,Pittsburgh,,12.24,51,PM2.5,,0.78,,38.97,31.04
USA,Pennsylvania,Pittsburgh,,15.06,57,PM2.5,,0.79,,38.87,7.78
USA,Pennsylvania,Pittsburgh,Lawrenceville,9.79,40,PM2.5,,,,,37.75
USA,Pennsylvania,Pittsburgh,Lawrenceville,17.7,63,PM2.5,,,,,10.96
USA,Pennsylvania,Pittsburgh,Lawrenceville,11.88,49,PM2.5,,,,,93.33
USA,Pennsylvania,Pittsburgh,Lawrenceville,9.46,39,PM2.5,,,,,56.75
USA,Pennsylvania,Pittsburgh,Lawrenceville,14.04,55,PM2.5,,,,,56.17
USA,Pennsylvania,Pittsburgh,Lawrenceville,13.67,54,PM2.5,,,,,83.92
USA,Pennsylvania,Pittsburgh,Lawrenceville,19.42,66,PM2.5,,,,,50.92
USA,Pennsylvania,Pittsburgh,Lawrenceville,10.88,45,PM2.5,,,,,48.17
USA,Pennsylvania,Pittsburgh,Lawrenceville,12.54,52,PM2.5,,,,,43.17
USA,Pennsylvania,Pittsburgh,Lawrenceville,2.62,16,Ozone,,,,,40.95
USA,Pennsylvania,Pittsburgh,Lawrenceville,7.21,30,PM2.5,,,,,41.92
USA,Pennsylvania,Pittsburgh,Lawrenceville,7.74,32,PM2.5,,,,,48.25
USA,Pennsylvania,Pittsburgh,Lawrenceville,18.13,64,PM2.5,,,,,1.92
USA,Pennsylvania,Pittsburgh,Lawrenceville,5.38,22,PM2.5,,,,,21.25
USA,Pennsylvania,Pittsburgh,Lawrenceville,18.21,64,PM2.5,26,,,,34.43
USA,Pennsylvania,Pittsburgh,Lawrenceville,11.04,46,PM2.5,15.75,,,,60.67
USA,Pennsylvania,Pittsburgh,Lawrenceville,15.33,58,PM2.5,21.88,,,,51.67
USA,Pennsylvania,Pittsburgh,Lawrenceville,2.67,27,Ozone,3.85,,,,67.83
USA,Pennsylvania,Pittsburgh,Lawrenceville,7.83,32,PM2.5,11.17,,,,56.08
USA,Pennsylvania,Pittsburgh,Lawrenceville,6.92,29,PM2.5,10.09,,,,58.17
USA,Pennsylvania,Pittsburgh,Lawrenceville,13.08,53,PM2.5,18.67,,,,80.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,19.33,66,PM2.5,27.58,,,,78.17
USA,Pennsylvania,Pittsburgh,Lawrenceville,13.38,54,PM2.5,19.08,,,,55.25
USA,Pennsylvania,Pittsburgh,Lawrenceville,12.67,52,PM2.5,18.08,,,,57.42
USA,Pennsylvania,Pittsburgh,Lawrenceville,21.5,71,PM2.5,29.73,,,,63.83
USA,Pennsylvania,Pittsburgh,Lawrenceville,7.67,32,PM2.5,10.96,,,,47.67
USA,Pennsylvania,Pittsburgh,Lawrenceville,5.85,24,PM2.5,,,,,47.14
USA,Pennsylvania,Pittsburgh,Lawrenceville,12.42,52,PM2.5,,,,,40.08
USA,Pennsylvania,Pittsburgh,Lawrenceville,9.75,40,PM2.5,,,,,27.25
USA,Pennsylvania,Pittsburgh,Lawrenceville,23.12,74,PM2.5,,,,,13.13
USA,Pennsylvania,Pittsburgh,Lawrenceville,7.55,31,PM2.5,,,,,29.92
USA,Pennsylvania,Pittsburgh,Lawrenceville,9,37,PM2.5,,,,,60.25
USA,Pennsylvania,Pittsburgh,Lawrenceville,6.92,29,PM2.5,,,,,51
USA,Pennsylvania,Pittsburgh,Lawrenceville,10.42,43,PM2.5,,,,,92.83
USA,Pennsylvania,Pittsburgh,Lawrenceville,13,53,PM2.5,,,,,60.67
USA,Pennsylvania,Pittsburgh,Lawrenceville,18.33,64,PM2.5,,,,,73.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,19.67,67,PM2.5,,,,,68.92
USA,Pennsylvania,Pittsburgh,Lawrenceville,9.21,38,PM2.5,13.13,,,,48.83
USA,Pennsylvania,Pittsburgh,Lawrenceville,14.46,56,PM2.5,20.63,,,,51.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,9.25,38,PM2.5,,,,,61.25
USA,Pennsylvania,Pittsburgh,Lawrenceville,14,55,PM2.5,,,,,12.53
USA,Pennsylvania,Pittsburgh,Lawrenceville,17.09,61,PM2.5,,,,,1.55
USA,Pennsylvania,Pittsburgh,Lawrenceville,13.79,55,PM2.5,,,,,67.05
USA,Pennsylvania,Pittsburgh,Lawrenceville,15.08,57,PM2.5,,,,,62.38
USA,Pennsylvania,Pittsburgh,Lawrenceville,7,29,PM2.5,,,,,62.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,14.88,57,PM2.5,,,,,69.83
USA,Pennsylvania,Pittsburgh,,7.37,30,PM2.5,,0.58,,10.68,54.08
USA,Pennsylvania,Pittsburgh,,9.93,41,PM2.5,,0.77,,12.72,63.83
USA,Pennsylvania,Pittsburgh,,8.67,36,PM2.5,,1.23,271.05,22.07,3.38
USA,Pennsylvania,Pittsburgh,,8.09,33,PM2.5,,2.49,,17.9,60.29
USA,Pennsylvania,Pittsburgh,,9.06,37,PM2.5,,3.05,,18.97,12.83
USA,Pennsylvania,Pittsburgh,Lawrenceville,10.54,44,PM2.5,,,,,45.91
USA,Pennsylvania,Pittsburgh,Lawrenceville,15.67,58,PM2.5,,,,,64.25
USA,Pennsylvania,Pittsburgh,Lawrenceville,8.25,34,PM2.5,,,,,19.6
USA,Pennsylvania,Pittsburgh,Lawrenceville,12.91,53,PM2.5,18.43,,,,47.65
USA,Pennsylvania,Pittsburgh,,19.04,66,PM2.5,,1.98,,8.14,
USA,Pennsylvania,Pittsburgh,,7.15,30,PM2.5,,1.32,,4.45,55.05
USA,Pennsylvania,Pittsburgh,,9.29,38,PM2.5,,1.43,,11.98,
USA,Pennsylvania,Pittsburgh,,14.56,56,PM2.5,,1.12,,13.74,
USA,Pennsylvania,Pittsburgh,Lawrenceville,13.61,54,PM2.5,,,,,15.89
USA,Pennsylvania,Pittsburgh,Lawrenceville,16.98,61,PM2.5,,,,,22.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,17.53,62,PM2.5,,,,,18.75
USA,Pennsylvania,Pittsburgh,Lawrenceville,16.77,61,PM2.5,,,,,30.25
USA,Pennsylvania,Pittsburgh,Lawrenceville,10.04,41,PM2.5,,,,,38.33
USA,Pennsylvania,Pittsburgh,Lawrenceville,10.49,43,PM2.5,,,,,26.44
USA,Pennsylvania,Pittsburgh,Lawrenceville,12.13,51,PM2.5,,,,,32.08
USA,Pennsylvania,Pittsburgh,Lawrenceville,13.46,54,PM2.5,,,,,25.89
USA,Pennsylvania,Pittsburgh,Lawrenceville,11.63,48,PM2.5,,,,,28.96
USA,Pennsylvania,Pittsburgh,Lawrenceville,5.74,24,PM2.5,,,,,21.92
USA,Pennsylvania,Pittsburgh,Lawrenceville,5.84,24,PM2.5,,,,,21.29
USA,Pennsylvania,Pittsburgh,Lawrenceville,10.07,42,PM2.5,,,,,24.29
USA,Pennsylvania,Pittsburgh,Lawrenceville,13.28,53,PM2.5,,,,,8.93
USA,Pennsylvania,Pittsburgh,Lawrenceville,14.06,55,PM2.5,,,,,5.43
USA,Pennsylvania,Pittsburgh,Lawrenceville,9.38,39,PM2.5,,,,,20.35
USA,Pennsylvania,Pittsburgh,Lawrenceville,6.99,29,PM2.5,,,,,60.92
USA,Pennsylvania,Pittsburgh,Lawrenceville,4.42,18,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,4.93,20,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,9.22,38,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,8.89,37,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,4.8,20,PM2.5,,,,,34.58
USA,Pennsylvania,Pittsburgh,Lawrenceville,5.31,22,PM2.5,,,,,23.3
USA,Pennsylvania,Pittsburgh,Lawrenceville,,9,Ozone,,,,,22
USA,Pennsylvania,Pittsburgh,Lawrenceville,23.11,74,PM2.5,,,,,4.8
USA,Pennsylvania,Pittsburgh,Lawrenceville,11.99,50,PM2.5,,,,,46.17
USA,Pennsylvania,Pittsburgh,Lawrenceville,4.67,30,Ozone,,,,,73.83
USA,Pennsylvania,Pittsburgh,Lawrenceville,16.83,61,PM2.5,,,,,73.75
USA,Pennsylvania,Pittsburgh,Lawrenceville,16.12,59,PM2.5,,,,,68
USA,Pennsylvania,Pittsburgh,Lawrenceville,4.11,17,PM2.5,,2.14,,,18.33
USA,Pennsylvania,Pittsburgh,Lawrenceville,18.4,64,PM2.5,,1.71,283.28,,49.67
